ANO,MES,EMPRESA,ORIGEM,DESTINO,TARIFA,ASSENTOS
2021,5,GLO,SBRF,SBSP,"699,90",2
2021,5,GLO,SBRF,SBSP,"717,90",2
2021,5,GLO,SBRF,SBSP,"725,90",2
2021,5,GLO,SBRF,SBSP,"729,90",15
2021,5,GLO,SBRF,SBSP,"736,90",2
2021,5,GLO,SBRF,SBSP,"739,90",1
2021,5,GLO,SBRF,SBSP,"741,90",7
2021,5,GLO,SBRF,SBSP,"743,90",6
2021,5,GLO,SBRF,SBSP,"749,90",1
2021,5,GLO,SBRF,SBSP,"767,90",1
2021,5,GLO,SBRF,SBSP,"769,90",2
2021,5,GLO,SBRF,SBSP,"773,14",1
2021,5,GLO,SBRF,SBSP,"779,90",5
2021,5,GLO,SBRF,SBSP,"789,90",1
2021,5,GLO,SBRF,SBSP,"796,36",4
2021,5,GLO,SBRF,SBSP,"799,90",2
2021,5,GLO,SBRF,SBSP,"802,14",3
2021,5,GLO,SBRF,SBSP,"805,90",1
2021,5,GLO,SBRF,SBSP,"809,90",5
2021,5,GLO,SBRF,SBSP,"810,90",2
2021,5,GLO,SBRF,SBSP,"819,14",2
2021,5,GLO,SBRF,SBSP,"843,90",5
2021,5,GLO,SBRF,SBSP,"846,97",2
2021,5,GLO,SBRF,SBSP,"849,90",1
2021,5,GLO,SBRF,SBSP,"851,90",1
2021,5,GLO,SBRF,SBSP,"859,90",1
2021,5,GLO,SBRF,SBSP,"870,97",1
2021,5,GLO,SBRF,SBSP,"918,90",1
2021,5,GLO,SBRF,SBSP,"919,51",1
2021,5,GLO,SBRF,SBSP,"934,14",1
2021,5,GLO,SBRF,SBSP,"936,90",5
2021,5,GLO,SBRF,SBSP,"938,97",2
2021,5,GLO,SBRF,SBSP,"940,14",1
2021,5,GLO,SBRF,SBSP,"943,41",1
2021,5,GLO,SBRF,SBSP,"946,90",1
2021,5,GLO,SBRF,SBSP,"959,90",1
2021,5,GLO,SBRF,SBSP,"977,41",1
2021,5,GLO,SBRF,SBSP,"980,81",1
2021,5,GLO,SBRF,SBSP,"994,51",1
2021,5,GLO,SBRF,SBSP,"1001,14",3
2021,5,GLO,SBRF,SBSP,"1002,90",4
2021,5,GLO,SBRF,SBSP,"1003,87",2
2021,5,GLO,SBRF,SBSP,"1005,46",1
2021,5,GLO,SBRF,SBSP,"1008,90",2
2021,5,GLO,SBRF,SBSP,"1011,90",2
2021,5,GLO,SBRF,SBSP,"1018,41",1
2021,5,GLO,SBRF,SBSP,"1029,90",1
2021,5,GLO,SBRF,SBSP,"1042,83",1
2021,5,GLO,SBRF,SBSP,"1044,90",1
2021,5,GLO,SBRF,SBSP,"1064,90",1
2021,5,GLO,SBRF,SBSP,"1067,82",1
2021,5,GLO,SBRF,SBSP,"1069,90",2
2021,5,GLO,SBRF,SBSP,"1071,14",1
2021,5,GLO,SBRF,SBSP,"1085,90",2
2021,5,GLO,SBRF,SBSP,"1089,61",2
2021,5,GLO,SBRF,SBSP,"1101,90",4
2021,5,GLO,SBRF,SBSP,"1107,90",1
2021,5,GLO,SBRF,SBSP,"1109,90",2
2021,5,GLO,SBRF,SBSP,"1123,90",6
2021,5,GLO,SBRF,SBSP,"1144,90",1
2021,5,GLO,SBRF,SBSP,"1153,90",1
2021,5,GLO,SBRF,SBSP,"1160,90",2
2021,5,GLO,SBRF,SBSP,"1182,90",2
2021,5,GLO,SBRF,SBSP,"1197,90",1
2021,5,GLO,SBRF,SBSP,"1205,21",2
2021,5,GLO,SBRF,SBSP,"1250,90",2
2021,5,GLO,SBRF,SBSP,"1276,90",2
2021,5,GLO,SBRF,SBSP,"1281,90",7
2021,5,GLO,SBRF,SBSP,"1356,90",2
2021,5,GLO,SBRF,SBSP,"1357,90",2
2021,5,GLO,SBRF,SBSP,"1361,90",2
2021,5,GLO,SBRF,SBSP,"1417,90",7
2021,5,GLO,SBRF,SBSP,"1459,90",2
2021,5,GLO,SBRF,SBSP,"1497,90",1
2021,5,GLO,SBRF,SBSP,"1532,46",1
2021,5,GLO,SBRF,SBSP,"1597,90",1
2021,5,GLO,SBRF,SBSP,"1802,90",2
2021,5,GLO,SBRF,SBSP,"1913,90",1
2021,5,GLO,SBRF,SBSP,"1999,00",1
2021,5,TAM,SBRF,SBSP,"110,89",2
2021,5,TAM,SBRF,SBSP,"133,10",2
2021,5,TAM,SBRF,SBSP,"144,71",2
2021,5,TAM,SBRF,SBSP,"144,72",4
2021,5,TAM,SBRF,SBSP,"145,00",18
2021,5,TAM,SBRF,SBSP,"160,00",1
2021,5,TAM,SBRF,SBSP,"182,63",1
2021,5,TAM,SBRF,SBSP,"204,99",1
2021,5,TAM,SBRF,SBSP,"205,00",6
2021,5,TAM,SBRF,SBSP,"206,00",71
2021,5,TAM,SBRF,SBSP,"209,71",1
2021,5,TAM,SBRF,SBSP,"212,90",3
2021,5,TAM,SBRF,SBSP,"227,99",1
2021,5,TAM,SBRF,SBSP,"232,42",3
2021,5,TAM,SBRF,SBSP,"232,43",1
2021,5,TAM,SBRF,SBSP,"232,44",1
2021,5,TAM,SBRF,SBSP,"232,89",10
2021,5,TAM,SBRF,SBSP,"232,90",95
2021,5,TAM,SBRF,SBSP,"232,91",6
2021,5,TAM,SBRF,SBSP,"232,92",1
2021,5,TAM,SBRF,SBSP,"238,00",5
2021,5,TAM,SBRF,SBSP,"242,99",6
2021,5,TAM,SBRF,SBSP,"243,00",2
2021,5,TAM,SBRF,SBSP,"244,89",9
2021,5,TAM,SBRF,SBSP,"244,90",49
2021,5,TAM,SBRF,SBSP,"244,91",11
2021,5,TAM,SBRF,SBSP,"244,92",2
2021,5,TAM,SBRF,SBSP,"249,90",36
2021,5,TAM,SBRF,SBSP,"255,99",7
2021,5,TAM,SBRF,SBSP,"256,00",4
2021,5,TAM,SBRF,SBSP,"256,01",2
2021,5,TAM,SBRF,SBSP,"259,90",5
2021,5,TAM,SBRF,SBSP,"259,91",2
2021,5,TAM,SBRF,SBSP,"261,99",2
2021,5,TAM,SBRF,SBSP,"262,00",6
2021,5,TAM,SBRF,SBSP,"265,90",24
2021,5,TAM,SBRF,SBSP,"266,00",19
2021,5,TAM,SBRF,SBSP,"266,13",3
2021,5,TAM,SBRF,SBSP,"268,99",2
2021,5,TAM,SBRF,SBSP,"269,90",4
2021,5,TAM,SBRF,SBSP,"276,00",3
2021,5,TAM,SBRF,SBSP,"278,00",1
2021,5,TAM,SBRF,SBSP,"279,00",2
2021,5,TAM,SBRF,SBSP,"280,90",2
2021,5,TAM,SBRF,SBSP,"284,32",1
2021,5,TAM,SBRF,SBSP,"288,00",2
2021,5,TAM,SBRF,SBSP,"289,31",2
2021,5,TAM,SBRF,SBSP,"289,88",4
2021,5,TAM,SBRF,SBSP,"289,90",19
2021,5,TAM,SBRF,SBSP,"289,91",2
2021,5,TAM,SBRF,SBSP,"289,92",4
2021,5,TAM,SBRF,SBSP,"292,89",1
2021,5,TAM,SBRF,SBSP,"292,90",27
2021,5,TAM,SBRF,SBSP,"292,91",1
2021,5,TAM,SBRF,SBSP,"303,90",13
2021,5,TAM,SBRF,SBSP,"303,91",3
2021,5,TAM,SBRF,SBSP,"303,92",1
2021,5,TAM,SBRF,SBSP,"303,99",1
2021,5,TAM,SBRF,SBSP,"309,90",6
2021,5,TAM,SBRF,SBSP,"309,91",1
2021,5,TAM,SBRF,SBSP,"311,90",1
2021,5,TAM,SBRF,SBSP,"314,90",3
2021,5,TAM,SBRF,SBSP,"315,00",2
2021,5,TAM,SBRF,SBSP,"317,89",1
2021,5,TAM,SBRF,SBSP,"317,90",8
2021,5,TAM,SBRF,SBSP,"319,90",1
2021,5,TAM,SBRF,SBSP,"321,00",4
2021,5,TAM,SBRF,SBSP,"325,90",8
2021,5,TAM,SBRF,SBSP,"326,00",8
2021,5,TAM,SBRF,SBSP,"326,01",1
2021,5,TAM,SBRF,SBSP,"327,00",1
2021,5,TAM,SBRF,SBSP,"327,01",2
2021,5,TAM,SBRF,SBSP,"330,46",1
2021,5,TAM,SBRF,SBSP,"331,00",1
2021,5,TAM,SBRF,SBSP,"337,90",2
2021,5,TAM,SBRF,SBSP,"339,89",3
2021,5,TAM,SBRF,SBSP,"339,90",2
2021,5,TAM,SBRF,SBSP,"343,90",2
2021,5,TAM,SBRF,SBSP,"353,90",5
2021,5,TAM,SBRF,SBSP,"358,89",2
2021,5,TAM,SBRF,SBSP,"358,90",2
2021,5,TAM,SBRF,SBSP,"359,89",1
2021,5,TAM,SBRF,SBSP,"365,99",2
2021,5,TAM,SBRF,SBSP,"366,00",5
2021,5,TAM,SBRF,SBSP,"368,00",1
2021,5,TAM,SBRF,SBSP,"369,90",10
2021,5,TAM,SBRF,SBSP,"372,90",2
2021,5,TAM,SBRF,SBSP,"377,79",1
2021,5,TAM,SBRF,SBSP,"383,90",3
2021,5,TAM,SBRF,SBSP,"386,90",1
2021,5,TAM,SBRF,SBSP,"387,90",1
2021,5,TAM,SBRF,SBSP,"392,90",2
2021,5,TAM,SBRF,SBSP,"397,19",3
2021,5,TAM,SBRF,SBSP,"401,44",1
2021,5,TAM,SBRF,SBSP,"406,90",2
2021,5,TAM,SBRF,SBSP,"410,00",1
2021,5,TAM,SBRF,SBSP,"413,90",1
2021,5,TAM,SBRF,SBSP,"418,90",3
2021,5,TAM,SBRF,SBSP,"423,90",5
2021,5,TAM,SBRF,SBSP,"427,49",1
2021,5,TAM,SBRF,SBSP,"432,00",1
2021,5,TAM,SBRF,SBSP,"432,90",4
2021,5,TAM,SBRF,SBSP,"434,90",2
2021,5,TAM,SBRF,SBSP,"436,00",2
2021,5,TAM,SBRF,SBSP,"436,89",1
2021,5,TAM,SBRF,SBSP,"436,90",7
2021,5,TAM,SBRF,SBSP,"436,91",1
2021,5,TAM,SBRF,SBSP,"452,90",3
2021,5,TAM,SBRF,SBSP,"457,90",2
2021,5,TAM,SBRF,SBSP,"481,80",6
2021,5,TAM,SBRF,SBSP,"488,00",3
2021,5,TAM,SBRF,SBSP,"492,00",1
2021,5,TAM,SBRF,SBSP,"500,90",1
2021,5,TAM,SBRF,SBSP,"506,89",3
2021,5,TAM,SBRF,SBSP,"506,90",1
2021,5,TAM,SBRF,SBSP,"506,91",1
2021,5,TAM,SBRF,SBSP,"516,00",1
2021,5,TAM,SBRF,SBSP,"518,90",1
2021,5,TAM,SBRF,SBSP,"526,90",1
2021,5,TAM,SBRF,SBSP,"532,90",2
2021,5,TAM,SBRF,SBSP,"549,01",2
2021,5,TAM,SBRF,SBSP,"551,90",4
2021,5,TAM,SBRF,SBSP,"554,90",1
2021,5,TAM,SBRF,SBSP,"560,00",1
2021,5,TAM,SBRF,SBSP,"570,90",2
2021,5,TAM,SBRF,SBSP,"844,89",2
2021,5,TAM,SBRF,SBSP,"868,90",3
2021,5,TAM,SBRF,SBSP,"920,90",1
2021,5,TAM,SBRF,SBSP,"958,90",1
2021,5,TAM,SBRF,SBSP,"1078,00",4
2021,5,TAM,SBRF,SBSP,"1137,16",1
2021,5,TAM,SBRF,SBSP,"1145,90",1
2021,5,TAM,SBRF,SBSP,"1177,00",1
2021,5,TAM,SBRF,SBSP,"1309,90",1
2021,5,TAM,SBRF,SBSP,"1380,00",1
2021,5,TAM,SBRF,SBSP,"1423,00",2
2021,5,TAM,SBRF,SBSP,"1577,90",1
2021,5,TAM,SBRF,SBSP,"1699,15",1
2021,5,TAM,SBRF,SBSP,"1775,66",1
2021,5,TAM,SBRF,SBSP,"1999,00",1
2021,5,TAM,SBRF,SBSP,"2089,00",1
2021,6,AZU,SBRF,SBSP,"1004,9",24
2021,6,AZU,SBRF,SBSP,"1015,9",1
2021,6,AZU,SBRF,SBSP,"1019,54",2
2021,6,AZU,SBRF,SBSP,"1042,9",1
2021,6,AZU,SBRF,SBSP,"1049,9",8
2021,6,AZU,SBRF,SBSP,"1053,9",1
2021,6,AZU,SBRF,SBSP,"1054,9",34
2021,6,AZU,SBRF,SBSP,"1074,51",2
2021,6,AZU,SBRF,SBSP,"1083,92",1
2021,6,AZU,SBRF,SBSP,"1086,21",3
2021,6,AZU,SBRF,SBSP,"1089,9",15
2021,6,AZU,SBRF,SBSP,"1098,9",1
2021,6,AZU,SBRF,SBSP,"1099,89",1
2021,6,AZU,SBRF,SBSP,"1099,9",28
2021,6,AZU,SBRF,SBSP,"1109,89",1
2021,6,AZU,SBRF,SBSP,"1109,9",9
2021,6,AZU,SBRF,SBSP,"1111,89",5
2021,6,AZU,SBRF,SBSP,"1111,9",18
2021,6,AZU,SBRF,SBSP,"1112,02",8
2021,6,AZU,SBRF,SBSP,"1117,79",1
2021,6,AZU,SBRF,SBSP,"1133,91",3
2021,6,AZU,SBRF,SBSP,"1194,9",11
2021,6,AZU,SBRF,SBSP,"1204,9",1
2021,6,AZU,SBRF,SBSP,"1206,89",2
2021,6,AZU,SBRF,SBSP,"1206,9",5
2021,6,AZU,SBRF,SBSP,"1219,41",3
2021,6,AZU,SBRF,SBSP,"1258,64",1
2021,6,AZU,SBRF,SBSP,"1259,89",1
2021,6,AZU,SBRF,SBSP,"1259,9",43
2021,6,AZU,SBRF,SBSP,"1273,9",1
2021,6,AZU,SBRF,SBSP,"1294,9",1
2021,6,AZU,SBRF,SBSP,"1354,9",27
2021,6,AZU,SBRF,SBSP,"1413,83",1
2021,6,AZU,SBRF,SBSP,"143,91",14
2021,6,AZU,SBRF,SBSP,"159,74",45
2021,6,AZU,SBRF,SBSP,"159,9",312
2021,6,AZU,SBRF,SBSP,"159,92",2
2021,6,AZU,SBRF,SBSP,"163,8",2
2021,6,AZU,SBRF,SBSP,"169,6",2
2021,6,AZU,SBRF,SBSP,"179,92",14
2021,6,AZU,SBRF,SBSP,180,137
2021,6,AZU,SBRF,SBSP,"1835,9",1
2021,6,AZU,SBRF,SBSP,"187,42",1
2021,6,AZU,SBRF,SBSP,"188,17",54
2021,6,AZU,SBRF,SBSP,"188,23",8
2021,6,AZU,SBRF,SBSP,190,231
2021,6,AZU,SBRF,SBSP,"190,9",12
2021,6,AZU,SBRF,SBSP,"1944,9",2
2021,6,AZU,SBRF,SBSP,"197,9",17
2021,6,AZU,SBRF,SBSP,"198,4",2
2021,6,AZU,SBRF,SBSP,"198,8",6
2021,6,AZU,SBRF,SBSP,199,97
2021,6,AZU,SBRF,SBSP,"199,9",5
2021,6,AZU,SBRF,SBSP,"199,92",6
2021,6,AZU,SBRF,SBSP,"200,72",66
2021,6,AZU,SBRF,SBSP,"201,9",4
2021,6,AZU,SBRF,SBSP,"203,14",2
2021,6,AZU,SBRF,SBSP,"204,85",7
2021,6,AZU,SBRF,SBSP,"204,9",7
2021,6,AZU,SBRF,SBSP,"208,71",2
2021,6,AZU,SBRF,SBSP,"208,88",1
2021,6,AZU,SBRF,SBSP,"208,9",38
2021,6,AZU,SBRF,SBSP,"210,9",4
2021,6,AZU,SBRF,SBSP,"212,41",1
2021,6,AZU,SBRF,SBSP,"213,26",14
2021,6,AZU,SBRF,SBSP,"214,61",2
2021,6,AZU,SBRF,SBSP,"214,91",2
2021,6,AZU,SBRF,SBSP,"214,97",91
2021,6,AZU,SBRF,SBSP,"215,91",15
2021,6,AZU,SBRF,SBSP,"216,1",5
2021,6,AZU,SBRF,SBSP,"217,14",4
2021,6,AZU,SBRF,SBSP,"220,66",1
2021,6,AZU,SBRF,SBSP,"224,77",1
2021,6,AZU,SBRF,SBSP,"224,91",5
2021,6,AZU,SBRF,SBSP,225,6
2021,6,AZU,SBRF,SBSP,"225,14",8
2021,6,AZU,SBRF,SBSP,"225,46",4
2021,6,AZU,SBRF,SBSP,"225,81",12
2021,6,AZU,SBRF,SBSP,"226,14",26
2021,6,AZU,SBRF,SBSP,"227,46",1
2021,6,AZU,SBRF,SBSP,"227,67",2
2021,6,AZU,SBRF,SBSP,"228,12",2
2021,6,AZU,SBRF,SBSP,"228,14",9
2021,6,AZU,SBRF,SBSP,"229,67",9
2021,6,AZU,SBRF,SBSP,"229,9",34
2021,6,AZU,SBRF,SBSP,"233,91",1
2021,6,AZU,SBRF,SBSP,"234,81",4
2021,6,AZU,SBRF,SBSP,"238,1",4
2021,6,AZU,SBRF,SBSP,"239,18",2
2021,6,AZU,SBRF,SBSP,"239,66",158
2021,6,AZU,SBRF,SBSP,"239,9",367
2021,6,AZU,SBRF,SBSP,"239,91",2
2021,6,AZU,SBRF,SBSP,"246,65",2
2021,6,AZU,SBRF,SBSP,"247,14",1
2021,6,AZU,SBRF,SBSP,"247,59",6
2021,6,AZU,SBRF,SBSP,"247,86",2
2021,6,AZU,SBRF,SBSP,"248,35",10
2021,6,AZU,SBRF,SBSP,"249,15",2
2021,6,AZU,SBRF,SBSP,"249,65",134
2021,6,AZU,SBRF,SBSP,"249,9",907
2021,6,AZU,SBRF,SBSP,"250,15",7
2021,6,AZU,SBRF,SBSP,"250,65",53
2021,6,AZU,SBRF,SBSP,"250,9",317
2021,6,AZU,SBRF,SBSP,"250,97",2
2021,6,AZU,SBRF,SBSP,"254,65",4
2021,6,AZU,SBRF,SBSP,"254,9",37
2021,6,AZU,SBRF,SBSP,"256,14",2
2021,6,AZU,SBRF,SBSP,"256,41",3
2021,6,AZU,SBRF,SBSP,"257,37",2
2021,6,AZU,SBRF,SBSP,"258,14",11
2021,6,AZU,SBRF,SBSP,"258,67",1
2021,6,AZU,SBRF,SBSP,"259,42",10
2021,6,AZU,SBRF,SBSP,"259,64",39
2021,6,AZU,SBRF,SBSP,"259,9",91
2021,6,AZU,SBRF,SBSP,"260,14",1
2021,6,AZU,SBRF,SBSP,"260,25",4
2021,6,AZU,SBRF,SBSP,"260,64",34
2021,6,AZU,SBRF,SBSP,"260,9",155
2021,6,AZU,SBRF,SBSP,"262,97",1
2021,6,AZU,SBRF,SBSP,"272,35",10
2021,6,AZU,SBRF,SBSP,"273,14",9
2021,6,AZU,SBRF,SBSP,"274,5",5
2021,6,AZU,SBRF,SBSP,275,25
2021,6,AZU,SBRF,SBSP,"275,92",2
2021,6,AZU,SBRF,SBSP,"276,1",2
2021,6,AZU,SBRF,SBSP,"276,72",10
2021,6,AZU,SBRF,SBSP,"284,62",13
2021,6,AZU,SBRF,SBSP,"284,9",78
2021,6,AZU,SBRF,SBSP,285,22
2021,6,AZU,SBRF,SBSP,"285,21",2
2021,6,AZU,SBRF,SBSP,"287,35",1
2021,6,AZU,SBRF,SBSP,"288,14",14
2021,6,AZU,SBRF,SBSP,"292,9",1
2021,6,AZU,SBRF,SBSP,"293,16",1
2021,6,AZU,SBRF,SBSP,294,17
2021,6,AZU,SBRF,SBSP,"294,01",7
2021,6,AZU,SBRF,SBSP,"294,25",3
2021,6,AZU,SBRF,SBSP,"294,84",5
2021,6,AZU,SBRF,SBSP,"294,9",3
2021,6,AZU,SBRF,SBSP,"295,14",15
2021,6,AZU,SBRF,SBSP,"296,61",1
2021,6,AZU,SBRF,SBSP,"298,14",3
2021,6,AZU,SBRF,SBSP,"299,6",5
2021,6,AZU,SBRF,SBSP,"299,9",7
2021,6,AZU,SBRF,SBSP,"300,06",2
2021,6,AZU,SBRF,SBSP,"301,9",2
2021,6,AZU,SBRF,SBSP,"302,54",1
2021,6,AZU,SBRF,SBSP,"303,9",6
2021,6,AZU,SBRF,SBSP,"304,9",5
2021,6,AZU,SBRF,SBSP,"306,9",1
2021,6,AZU,SBRF,SBSP,"309,97",14
2021,6,AZU,SBRF,SBSP,"310,41",1
2021,6,AZU,SBRF,SBSP,"311,31",1
2021,6,AZU,SBRF,SBSP,"312,14",1
2021,6,AZU,SBRF,SBSP,"312,85",9
2021,6,AZU,SBRF,SBSP,"313,6",9
2021,6,AZU,SBRF,SBSP,"315,73",8
2021,6,AZU,SBRF,SBSP,"316,9",6
2021,6,AZU,SBRF,SBSP,"317,58",13
2021,6,AZU,SBRF,SBSP,"317,9",165
2021,6,AZU,SBRF,SBSP,"318,9",107
2021,6,AZU,SBRF,SBSP,"319,41",1
2021,6,AZU,SBRF,SBSP,"319,95",1
2021,6,AZU,SBRF,SBSP,320,3
2021,6,AZU,SBRF,SBSP,"320,14",2
2021,6,AZU,SBRF,SBSP,"321,14",16
2021,6,AZU,SBRF,SBSP,"322,9",2
2021,6,AZU,SBRF,SBSP,"324,9",11
2021,6,AZU,SBRF,SBSP,"326,61",1
2021,6,AZU,SBRF,SBSP,"328,26",1
2021,6,AZU,SBRF,SBSP,"329,4",4
2021,6,AZU,SBRF,SBSP,"331,14",9
2021,6,AZU,SBRF,SBSP,"333,47",3
2021,6,AZU,SBRF,SBSP,"334,57",10
2021,6,AZU,SBRF,SBSP,"334,89",1
2021,6,AZU,SBRF,SBSP,"334,9",49
2021,6,AZU,SBRF,SBSP,"336,13",2
2021,6,AZU,SBRF,SBSP,"337,14",2
2021,6,AZU,SBRF,SBSP,"338,9",10
2021,6,AZU,SBRF,SBSP,"339,92",1
2021,6,AZU,SBRF,SBSP,"341,91",1
2021,6,AZU,SBRF,SBSP,"344,56",1
2021,6,AZU,SBRF,SBSP,"344,9",145
2021,6,AZU,SBRF,SBSP,"344,92",1
2021,6,AZU,SBRF,SBSP,"345,55",4
2021,6,AZU,SBRF,SBSP,"345,9",68
2021,6,AZU,SBRF,SBSP,"347,33",2
2021,6,AZU,SBRF,SBSP,"351,14",2
2021,6,AZU,SBRF,SBSP,"352,08",1
2021,6,AZU,SBRF,SBSP,"354,55",3
2021,6,AZU,SBRF,SBSP,"354,88",1
2021,6,AZU,SBRF,SBSP,"354,9",21
2021,6,AZU,SBRF,SBSP,"355,54",6
2021,6,AZU,SBRF,SBSP,"355,9",23
2021,6,AZU,SBRF,SBSP,"356,92",4
2021,6,AZU,SBRF,SBSP,"358,9",26
2021,6,AZU,SBRF,SBSP,"362,54",6
2021,6,AZU,SBRF,SBSP,"362,9",18
2021,6,AZU,SBRF,SBSP,"363,14",2
2021,6,AZU,SBRF,SBSP,"364,9",5
2021,6,AZU,SBRF,SBSP,"365,63",5
2021,6,AZU,SBRF,SBSP,366,17
2021,6,AZU,SBRF,SBSP,"371,61",1
2021,6,AZU,SBRF,SBSP,"373,9",2
2021,6,AZU,SBRF,SBSP,"375,74",2
2021,6,AZU,SBRF,SBSP,"377,9",23
2021,6,AZU,SBRF,SBSP,"379,9",18
2021,6,AZU,SBRF,SBSP,"380,72",1
2021,6,AZU,SBRF,SBSP,"382,14",4
2021,6,AZU,SBRF,SBSP,"383,14",2
2021,6,AZU,SBRF,SBSP,"384,85",1
2021,6,AZU,SBRF,SBSP,"386,98",1
2021,6,AZU,SBRF,SBSP,"390,14",1
2021,6,AZU,SBRF,SBSP,"392,97",1
2021,6,AZU,SBRF,SBSP,"394,9",1
2021,6,AZU,SBRF,SBSP,"398,5",2
2021,6,AZU,SBRF,SBSP,"398,9",12
2021,6,AZU,SBRF,SBSP,"399,5",1
2021,6,AZU,SBRF,SBSP,"399,9",91
2021,6,AZU,SBRF,SBSP,"404,9",4
2021,6,AZU,SBRF,SBSP,"411,9",2
2021,6,AZU,SBRF,SBSP,"412,9",46
2021,6,AZU,SBRF,SBSP,"413,9",22
2021,6,AZU,SBRF,SBSP,"415,14",20
2021,6,AZU,SBRF,SBSP,"417,14",12
2021,6,AZU,SBRF,SBSP,"417,9",2
2021,6,AZU,SBRF,SBSP,"418,14",9
2021,6,AZU,SBRF,SBSP,"420,97",20
2021,6,AZU,SBRF,SBSP,"423,9",1
2021,6,AZU,SBRF,SBSP,"426,14",2
2021,6,AZU,SBRF,SBSP,"427,04",1
2021,6,AZU,SBRF,SBSP,"428,31",3
2021,6,AZU,SBRF,SBSP,"440,17",9
2021,6,AZU,SBRF,SBSP,"441,9",1
2021,6,AZU,SBRF,SBSP,"453,9",9
2021,6,AZU,SBRF,SBSP,"456,76",17
2021,6,AZU,SBRF,SBSP,"457,9",5
2021,6,AZU,SBRF,SBSP,461,2
2021,6,AZU,SBRF,SBSP,"466,2",1
2021,6,AZU,SBRF,SBSP,"469,52",33
2021,6,AZU,SBRF,SBSP,"472,9",4
2021,6,AZU,SBRF,SBSP,"473,43",1
2021,6,AZU,SBRF,SBSP,"473,9",6
2021,6,AZU,SBRF,SBSP,"475,9",19
2021,6,AZU,SBRF,SBSP,"485,26",2
2021,6,AZU,SBRF,SBSP,491,1
2021,6,AZU,SBRF,SBSP,"493,9",2
2021,6,AZU,SBRF,SBSP,"494,9",35
2021,6,AZU,SBRF,SBSP,"498,86",2
2021,6,AZU,SBRF,SBSP,"500,31",3
2021,6,AZU,SBRF,SBSP,"502,9",3
2021,6,AZU,SBRF,SBSP,"510,14",3
2021,6,AZU,SBRF,SBSP,"511,42",1
2021,6,AZU,SBRF,SBSP,"512,13",3
2021,6,AZU,SBRF,SBSP,"512,14",3
2021,6,AZU,SBRF,SBSP,"512,89",6
2021,6,AZU,SBRF,SBSP,"512,9",8
2021,6,AZU,SBRF,SBSP,"515,97",7
2021,6,AZU,SBRF,SBSP,518,3
2021,6,AZU,SBRF,SBSP,"522,81",3
2021,6,AZU,SBRF,SBSP,"523,42",2
2021,6,AZU,SBRF,SBSP,"525,89",2
2021,6,AZU,SBRF,SBSP,"525,9",3
2021,6,AZU,SBRF,SBSP,"526,68",1
2021,6,AZU,SBRF,SBSP,"527,55",1
2021,6,AZU,SBRF,SBSP,"529,9",8
2021,6,AZU,SBRF,SBSP,"530,9",16
2021,6,AZU,SBRF,SBSP,"531,81",1
2021,6,AZU,SBRF,SBSP,"537,52",1
2021,6,AZU,SBRF,SBSP,"539,36",3
2021,6,AZU,SBRF,SBSP,"539,9",2
2021,6,AZU,SBRF,SBSP,"542,89",6
2021,6,AZU,SBRF,SBSP,"542,9",5
2021,6,AZU,SBRF,SBSP,"545,35",8
2021,6,AZU,SBRF,SBSP,"545,52",10
2021,6,AZU,SBRF,SBSP,"545,9",8
2021,6,AZU,SBRF,SBSP,"551,27",1
2021,6,AZU,SBRF,SBSP,"555,34",1
2021,6,AZU,SBRF,SBSP,"555,9",7
2021,6,AZU,SBRF,SBSP,"556,97",9
2021,6,AZU,SBRF,SBSP,"560,7",3
2021,6,AZU,SBRF,SBSP,"568,9",5
2021,6,AZU,SBRF,SBSP,"569,9",2
2021,6,AZU,SBRF,SBSP,"570,9",5
2021,6,AZU,SBRF,SBSP,"571,11",3
2021,6,AZU,SBRF,SBSP,"571,9",6
2021,6,AZU,SBRF,SBSP,"573,9",7
2021,6,AZU,SBRF,SBSP,"579,61",5
2021,6,AZU,SBRF,SBSP,"580,32",4
2021,6,AZU,SBRF,SBSP,"580,9",17
2021,6,AZU,SBRF,SBSP,"585,99",2
2021,6,AZU,SBRF,SBSP,"586,31",14
2021,6,AZU,SBRF,SBSP,"586,89",54
2021,6,AZU,SBRF,SBSP,"586,9",258
2021,6,AZU,SBRF,SBSP,"590,31",1
2021,6,AZU,SBRF,SBSP,"590,9",31
2021,6,AZU,SBRF,SBSP,"606,87",1
2021,6,AZU,SBRF,SBSP,"607,89",1
2021,6,AZU,SBRF,SBSP,"607,9",1
2021,6,AZU,SBRF,SBSP,"611,47",1
2021,6,AZU,SBRF,SBSP,613,3
2021,6,AZU,SBRF,SBSP,"624,9",4
2021,6,AZU,SBRF,SBSP,"625,9",16
2021,6,AZU,SBRF,SBSP,"634,9",2
2021,6,AZU,SBRF,SBSP,"636,9",2
2021,6,AZU,SBRF,SBSP,"637,9",2
2021,6,AZU,SBRF,SBSP,"638,26",1
2021,6,AZU,SBRF,SBSP,"638,9",2
2021,6,AZU,SBRF,SBSP,"640,9",3
2021,6,AZU,SBRF,SBSP,"650,9",5
2021,6,AZU,SBRF,SBSP,"659,97",1
2021,6,AZU,SBRF,SBSP,"670,9",7
2021,6,AZU,SBRF,SBSP,"671,9",23
2021,6,AZU,SBRF,SBSP,"675,22",2
2021,6,AZU,SBRF,SBSP,"675,89",1
